Subject,date,Session Distance (mi),Session Active Time (min),Session Load,Session Top Speed (ft/s),Session Peak Accel (m/s/s),Session Peak Decel (m/s/s),Sprints Count,Sprints Max TopSpeed (ft/s),Sprints Avg TopSpeed (ft/s),Sprints Distance (yrd),Sprints Volume,Explosiveness Count,Explosiveness Mean Accel (m/s/s),SpeedZones (Duration) 2m/s (min),SpeedZones (Duration) 3m/s (min),SpeedZones (Duration) 4m/s (min),SpeedZones (Duration) 5m/s (min),SpeedZones (Duration) 6m/s (min),SpeedZones (Duration) 7m/s (min),SpeedZones (Duration) 8m/s (min),SpeedZones (Duration) 9m/s (min),SpeedZones (Distance) 2m/s (mi),SpeedZones (Distance) 3m/s (mi),SpeedZones (Distance) 4m/s (mi),SpeedZones (Distance) 5m/s (mi),SpeedZones (Distance) 6m/s (mi),SpeedZones (Distance) 7m/s (mi),SpeedZones (Distance) 8m/s (mi),SpeedZones (Distance) 9m/s (mi),SpeedBands (Duration) Band1 (min),SpeedBands (Duration) Band2 (min),SpeedBands (Duration) Band3 (min),SpeedBands (Duration) Band4 (min),SpeedBands (Duration) Band5 (min),SpeedBands (Distance) Band1 (mi),SpeedBands (Distance) Band2 (mi),SpeedBands (Distance) Band3 (mi),SpeedBands (Distance) Band4 (mi),SpeedBands (Distance) Band5 (mi),SpeedBands Personal (Duration) Personal Band (Duration) (min),SpeedBands Personal (Distance) Personal Band (Distance) (mi),Accel/Decel Zones Decel -1m/s/s,Accel/Decel Zones Decel -2m/s/s,Accel/Decel Zones Decel -3m/s/s,Accel/Decel Zones Decel -4m/s/s,Accel/Decel Zones Decel -5m/s/s,Accel/Decel Zones Accel 1m/s/s,Accel/Decel Zones Accel 2m/s/s,Accel/Decel Zones Accel 3m/s/s,Accel/Decel Zones Accel 4m/s/s,Accel/Decel Zones Accel 5m/s/s
22,2024-02-14,0.72,5.03,40.5,19.22,3.77,4.28,6,19.22,18.67,322,296.2,6,3.5,2.09,0.34,0.73,0.69,0.0,0.0,0.0,0.0,0.19,0.04,0.12,0.13,0.0,0.0,0.0,0.0,3.27,1.06,0.69,0.0,0.0,0.26,0.17,0.13,0.0,0.0,0.7,0.134,13,2,4,2,0,9,2,8,0,0
23,2023-01-18,1.18,10.79,18.5,15.93,3.73,3.42,0,0.0,0.0,0,0.0,0,0.0,3.38,1.13,0.64,0.0,0.0,0.0,0.0,0.0,0.33,0.14,0.11,0.0,0.0,0.0,0.0,0.0,8.96,1.77,0.0,0.0,0.0,0.6,0.24,0.0,0.0,0.0,0.0,0.0,36,5,1,0,0,24,6,1,0,0
23,2023-01-20,2.42,22.8,61.6,22.11,4.74,5.2,4,22.11,21.39,203,186.2,4,4.6,7.26,3.96,0.47,0.19,0.27,0.0,0.0,0.0,0.68,0.49,0.08,0.04,0.06,0.0,0.0,0.0,17.71,4.44,0.46,0.0,0.0,1.19,0.56,0.1,0.0,0.0,0.5,0.104,116,42,11,2,1,119,65,11,2,0
23,2023-01-23,3.02,26.25,146.0,22.21,4.75,4.81,16,22.21,19.75,1024,942.0,14,4.2,8.24,4.01,1.18,1.84,0.41,0.0,0.0,0.0,0.76,0.5,0.2,0.37,0.09,0.0,0.0,0.0,18.52,5.19,2.24,0.0,0.0,1.26,0.7,0.47,0.0,0.0,2.2,0.467,113,49,11,3,0,116,59,16,12,0
23,2023-01-25,3.62,36.33,144.5,21.45,4.75,4.87,8,21.45,18.96,752,688.4,8,3.6,9.36,4.78,3.09,1.27,0.22,0.0,0.0,0.0,0.85,0.61,0.52,0.25,0.05,0.0,0.0,0.0,26.84,7.88,1.49,0.0,0.0,1.67,1.12,0.3,0.0,0.0,1.5,0.299,201,99,30,4,0,185,107,38,6,0
23,2023-01-27,1.87,19.09,38.4,17.19,3.63,4.13,2,17.19,17.09,37,33.8,1,2.2,4.12,3.16,1.16,0.03,0.0,0.0,0.0,0.0,0.38,0.4,0.19,0.01,0.0,0.0,0.0,0.0,14.56,4.33,0.03,0.0,0.0,0.86,0.59,0.01,0.0,0.0,0.0,0.006,127,65,19,1,0,138,70,14,0,0
23,2023-01-30,3.1,27.41,130.4,21.67,3.98,4.26,18,21.67,19.18,531,493.1,18,2.5,7.07,4.8,3.41,0.95,0.16,0.0,0.0,0.0,0.66,0.61,0.57,0.18,0.04,0.0,0.0,0.0,18.06,8.21,1.11,0.0,0.0,1.19,1.18,0.22,0.0,0.0,1.1,0.22,113,48,24,3,0,117,71,17,0,0
23,2023-02-01,2.21,20.99,66.2,22.93,4.29,4.24,10,22.93,18.78,387,358.5,10,2.8,5.65,3.87,1.01,0.63,0.04,0.0,0.0,0.0,0.52,0.48,0.17,0.12,0.01,0.0,0.0,0.0,15.32,4.88,0.67,0.0,0.0,1.0,0.65,0.13,0.0,0.0,0.7,0.132,108,43,15,3,0,104,37,25,3,0
23,2023-02-06,3.83,33.21,211.9,21.02,4.65,4.78,33,21.02,19.01,1365,1260.2,28,3.0,7.58,7.12,3.97,2.55,0.17,0.0,0.0,0.0,0.71,0.91,0.67,0.51,0.04,0.0,0.0,0.0,19.37,11.1,2.72,0.0,0.0,1.28,1.58,0.55,0.0,0.0,2.7,0.55,88,53,20,9,0,83,64,26,8,0
23,2023-02-08,3.04,29.68,93.9,20.81,4.95,4.45,13,20.81,19.66,480,442.9,12,3.8,8.13,4.86,1.16,0.85,0.16,0.0,0.0,0.0,0.76,0.61,0.19,0.17,0.04,0.0,0.0,0.0,22.57,6.02,1.01,0.0,0.0,1.46,0.8,0.21,0.0,0.0,1.0,0.207,168,67,34,3,0,148,104,22,8,0
23,2023-02-13,1.99,19.48,51.4,18.78,3.86,4.65,3,18.78,18.64,104,96.3,2,2.9,6.12,3.57,1.31,0.22,0.0,0.0,0.0,0.0,0.55,0.42,0.2,0.05,0.0,0.0,0.0,0.0,14.32,4.88,0.22,0.0,0.0,0.86,0.63,0.05,0.0,0.0,0.2,0.045,99,29,13,1,0,93,44,8,0,0
23,2023-03-13,1.88,17.69,108.4,22.61,4.79,4.67,16,22.61,19.84,681,628.6,16,3.3,3.81,3.05,1.15,0.98,0.46,0.0,0.0,0.0,0.35,0.38,0.19,0.2,0.11,0.0,0.0,0.0,12.07,4.2,1.44,0.0,0.0,0.74,0.58,0.31,0.0,0.0,1.4,0.306,79,30,18,4,0,86,39,23,8,0
23,2023-04-03,0.01,0.0,0.0,3.09,0.79,0.91,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
23,2024-02-06,3.62,36.98,217.0,23.66,4.85,6.45,28,23.66,20.27,1083,1014.4,27,3.6,11.37,6.26,2.56,0.94,1.24,0.03,0.0,0.0,0.98,0.78,0.43,0.17,0.3,0.01,0.0,0.0,25.92,8.82,2.18,0.03,0.0,1.57,1.21,0.47,0.01,0.0,2.2,0.483,152,73,20,5,3,124,82,33,14,0
23,2024-02-07,2.62,26.28,125.7,21.17,4.6,5.26,18,21.17,18.94,577,540.2,18,2.9,5.81,3.06,3.49,0.99,0.19,0.0,0.0,0.0,0.47,0.38,0.56,0.2,0.04,0.0,0.0,0.0,18.32,6.55,1.18,0.0,0.0,0.94,0.94,0.24,0.0,0.0,1.2,0.242,128,53,23,5,2,110,47,38,10,0
23,2024-02-08,2.52,27.39,46.2,18.86,4.86,5.08,4,18.86,18.27,68,65.2,4,3.3,8.91,4.06,0.82,0.14,0.0,0.0,0.0,0.0,0.78,0.5,0.13,0.03,0.0,0.0,0.0,0.0,22.2,4.89,0.14,0.0,0.0,1.31,0.63,0.03,0.0,0.0,0.1,0.026,150,70,19,12,1,145,80,32,7,0
23,2024-02-13,1.95,18.31,113.9,23.29,4.62,3.75,7,23.29,22.25,483,446.5,7,4.4,6.48,4.02,0.78,0.23,0.84,0.01,0.0,0.0,0.55,0.5,0.12,0.05,0.2,0.0,0.0,0.0,12.36,4.81,1.07,0.01,0.0,0.82,0.63,0.25,0.0,0.0,1.1,0.252,51,36,8,0,0,72,27,5,7,0
23,2024-02-14,1.98,14.5,257.3,24.84,4.7,6.18,34,24.84,20.39,1691,1582.9,33,4.2,4.43,2.12,1.45,1.99,1.82,0.03,0.0,0.0,0.4,0.25,0.24,0.4,0.43,0.0,0.0,0.0,7.06,3.56,3.81,0.03,0.0,0.5,0.5,0.83,0.0,0.0,3.8,0.833,36,9,19,9,3,25,18,15,18,0
23,2024-02-15,0.4,3.37,0.6,10.82,2.18,1.87,0,0.0,0.0,0,0.0,0,0.0,0.43,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.02,0.0,0.0,0.0,0.2,0.01,0.0,0.0,0.0,0.0,0.0,11,0,0,0,0,10,0,0,0,0
23,2024-02-20,1.84,15.04,102.7,21.78,4.73,4.53,13,21.78,18.57,586,543.2,13,1.5,3.63,4.56,1.77,0.96,0.18,0.0,0.0,0.0,0.33,0.58,0.28,0.2,0.04,0.0,0.0,0.0,7.49,6.33,1.14,0.0,0.0,0.49,0.86,0.24,0.0,0.0,1.1,0.242,40,12,4,4,0,58,8,2,1,0
23,2024-02-22,0.37,3.62,16.8,22.6,4.08,3.16,1,22.6,22.6,98,89.8,1,4.1,0.46,0.27,0.04,0.08,0.14,0.0,0.0,0.0,0.04,0.03,0.01,0.03,0.03,0.0,0.0,0.0,3.05,0.32,0.23,0.0,0.0,0.13,0.04,0.05,0.0,0.0,0.2,0.053,24,2,1,0,0,15,1,0,1,0
23,2024-02-26,0.41,4.31,0.5,9.41,2.37,2.18,0,0.0,0.0,0,0.0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,18,3,0,0,0,15,4,0,0,0
23,2024-02-27,0.09,0.98,0.1,9.8,1.56,1.1,0,0.0,0.0,0,0.0,0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0
23,2024-03-22,1.27,12.96,25.5,15.44,3.44,3.79,0,0.0,0.0,0,0.0,0,0.0,3.14,2.83,0.57,0.0,0.0,0.0,0.0,0.0,0.28,0.35,0.09,0.0,0.0,0.0,0.0,0.0,9.56,3.4,0.0,0.0,0.0,0.58,0.45,0.0,0.0,0.0,0.0,0.0,68,10,2,0,0,51,25,4,0,0
23,2024-04-02,1.42,14.13,31.9,16.86,3.64,4.79,0,0.0,0.0,0,0.0,0,0.0,4.12,3.64,0.66,0.01,0.0,0.0,0.0,0.0,0.38,0.45,0.1,0.0,0.0,0.0,0.0,0.0,9.77,4.3,0.01,0.0,0.0,0.63,0.55,0.0,0.0,0.0,0.0,0.001,56,13,9,2,0,55,41,5,0,0
23,2024-04-08,0.86,8.42,58.6,23.45,4.83,4.25,4,23.45,22.98,304,280.5,4,4.6,0.91,1.3,0.07,0.11,0.52,0.04,0.0,0.0,0.08,0.16,0.01,0.02,0.13,0.01,0.0,0.0,6.35,1.37,0.63,0.04,0.0,0.34,0.18,0.15,0.01,0.0,0.7,0.16,45,7,1,1,0,44,3,0,4,0
24,2023-01-23,2.45,22.63,78.0,19.6,3.88,3.66,9,19.6,18.32,544,500.9,9,3.0,6.28,1.89,2.15,0.79,0.0,0.0,0.0,0.0,0.57,0.24,0.36,0.16,0.0,0.0,0.0,0.0,17.64,4.04,0.79,0.0,0.0,1.12,0.6,0.16,0.0,0.0,0.8,0.157,77,18,2,0,0,77,32,13,0,0
24,2023-01-25,2.94,29.44,94.5,19.28,4.36,4.01,6,19.28,18.37,561,515.3,6,3.1,6.69,4.82,2.39,0.75,0.0,0.0,0.0,0.0,0.62,0.62,0.39,0.15,0.0,0.0,0.0,0.0,21.41,7.21,0.75,0.0,0.0,1.32,1.01,0.15,0.0,0.0,0.7,0.146,114,57,11,1,0,112,55,23,2,0
24,2023-01-27,0.83,8.77,8.6,16.23,4.26,4.33,0,0.0,0.0,0,0.0,0,0.0,2.03,0.73,0.2,0.0,0.0,0.0,0.0,0.0,0.15,0.09,0.03,0.0,0.0,0.0,0.0,0.0,7.74,0.94,0.0,0.0,0.0,0.36,0.12,0.0,0.0,0.0,0.0,0.0,64,21,2,1,0,66,20,2,0,0
24,2023-01-30,3.03,27.23,89.8,19.24,3.49,5.08,7,19.24,18.29,232,213.6,7,1.8,6.79,5.82,2.84,0.3,0.0,0.0,0.0,0.0,0.61,0.76,0.47,0.06,0.0,0.0,0.0,0.0,18.18,8.65,0.3,0.0,0.0,1.17,1.22,0.06,0.0,0.0,0.3,0.058,92,33,8,1,1,87,44,10,0,0
24,2023-02-01,1.86,18.84,32.6,20.47,3.63,4.2,3,20.47,19.24,87,81.5,3,2.7,4.62,2.28,0.56,0.15,0.04,0.0,0.0,0.0,0.41,0.28,0.09,0.03,0.01,0.0,0.0,0.0,15.74,2.84,0.19,0.0,0.0,0.95,0.37,0.04,0.0,0.0,0.2,0.04,80,22,9,1,0,56,41,14,0,0
24,2023-02-08,2.22,20.72,69.7,22.14,4.38,3.55,9,22.14,19.83,347,319.5,8,3.9,5.42,4.05,0.82,0.44,0.2,0.0,0.0,0.0,0.49,0.51,0.14,0.09,0.05,0.0,0.0,0.0,15.09,4.87,0.64,0.0,0.0,0.93,0.65,0.13,0.0,0.0,0.6,0.135,122,54,12,0,0,92,69,16,4,0
24,2023-02-13,2.52,24.24,63.2,19.31,3.9,4.37,3,19.31,18.59,93,86.2,3,3.2,6.88,3.66,1.9,0.26,0.0,0.0,0.0,0.0,0.58,0.43,0.3,0.05,0.0,0.0,0.0,0.0,18.36,5.56,0.26,0.0,0.0,1.04,0.73,0.05,0.0,0.0,0.3,0.054,99,37,8,1,0,96,51,15,0,0
24,2023-02-15,3.78,37.66,92.9,20.05,3.5,4.32,6,20.05,18.96,247,227.3,6,2.2,10.86,8.78,1.31,0.46,0.03,0.0,0.0,0.0,0.99,1.1,0.22,0.09,0.01,0.0,0.0,0.0,27.2,10.09,0.49,0.0,0.0,1.77,1.32,0.1,0.0,0.0,0.5,0.096,170,76,20,1,0,174,93,13,0,0
24,2023-02-17,2.29,21.95,56.0,19.75,4.28,4.9,8,19.75,18.45,151,142.3,7,2.8,5.25,3.29,1.55,0.29,0.0,0.0,0.0,0.0,0.47,0.42,0.26,0.05,0.0,0.0,0.0,0.0,16.7,4.84,0.29,0.0,0.0,1.02,0.68,0.05,0.0,0.0,0.3,0.054,75,33,13,5,0,54,45,17,2,0
24,2023-02-20,1.18,8.86,50.4,20.33,3.82,3.36,7,20.33,18.97,552,516.9,7,3.0,1.59,0.79,0.95,0.79,0.01,0.0,0.0,0.0,0.12,0.09,0.15,0.16,0.0,0.0,0.0,0.0,6.23,1.74,0.8,0.0,0.0,0.28,0.24,0.16,0.0,0.0,0.8,0.163,44,12,1,0,0,41,17,9,0,0
24,2023-02-22,2.28,25.27,55.5,22.71,3.83,4.92,9,22.71,18.82,222,211.3,9,2.9,6.45,3.01,0.92,0.41,0.07,0.0,0.0,0.0,0.53,0.35,0.15,0.08,0.02,0.0,0.0,0.0,20.85,3.93,0.47,0.0,0.0,1.07,0.5,0.09,0.0,0.0,0.5,0.095,127,33,11,3,0,102,57,16,0,0
24,2023-02-24,2.09,19.41,37.1,18.37,3.8,3.34,3,18.37,18.02,98,93.7,3,2.4,4.54,2.87,0.71,0.21,0.0,0.0,0.0,0.0,0.38,0.35,0.12,0.04,0.0,0.0,0.0,0.0,15.7,3.58,0.21,0.0,0.0,0.84,0.47,0.04,0.0,0.0,0.2,0.037,95,29,6,0,0,78,39,7,0,0
24,2023-03-13,1.66,16.19,64.0,21.55,3.93,3.51,6,21.55,18.8,242,225.0,6,3.1,4.27,3.31,1.61,0.44,0.03,0.0,0.0,0.0,0.31,0.39,0.26,0.09,0.0,0.0,0.0,0.0,10.71,4.92,0.47,0.0,0.0,0.5,0.65,0.09,0.0,0.0,0.5,0.092,99,43,8,0,0,84,44,9,0,0
24,2023-03-16,1.84,13.09,11.2,14.23,3.73,3.12,0,0.0,0.0,0,0.0,0,0.0,3.65,1.29,0.09,0.0,0.0,0.0,0.0,0.0,0.27,0.16,0.01,0.0,0.0,0.0,0.0,0.0,11.58,1.39,0.0,0.0,0.0,0.54,0.17,0.0,0.0,0.0,0.0,0.0,102,22,3,0,0,106,41,3,0,0
24,2023-03-20,1.32,15.21,16.1,17.75,3.21,4.08,0,0.0,0.0,0,0.0,0,0.0,4.52,1.72,0.2,0.01,0.0,0.0,0.0,0.0,0.35,0.2,0.03,0.0,0.0,0.0,0.0,0.0,13.24,1.92,0.01,0.0,0.0,0.66,0.23,0.0,0.0,0.0,0.0,0.002,114,36,7,1,0,129,35,5,0,0
24,2023-03-27,2.81,26.3,111.0,21.92,4.0,4.76,13,21.92,19.84,683,628.5,13,3.0,6.52,4.07,1.84,0.93,0.28,0.0,0.0,0.0,0.6,0.51,0.31,0.18,0.07,0.0,0.0,0.0,19.21,5.91,1.21,0.0,0.0,1.18,0.83,0.25,0.0,0.0,1.2,0.252,106,47,7,3,0,102,56,20,1,0
24,2023-03-31,1.53,13.65,37.0,21.99,3.68,4.35,7,21.99,20.23,227,211.7,7,3.2,2.85,1.58,0.28,0.4,0.1,0.0,0.0,0.0,0.22,0.17,0.05,0.07,0.02,0.0,0.0,0.0,11.24,1.86,0.49,0.0,0.0,0.53,0.22,0.1,0.0,0.0,0.5,0.098,81,29,5,2,0,73,35,9,0,0
24,2023-04-03,1.68,16.25,17.2,16.98,3.53,3.47,0,0.0,0.0,0,0.0,0,0.0,4.33,1.56,0.31,0.02,0.0,0.0,0.0,0.0,0.31,0.18,0.04,0.0,0.0,0.0,0.0,0.0,14.26,1.87,0.02,0.0,0.0,0.69,0.23,0.0,0.0,0.0,0.0,0.0,80,14,6,0,0,74,26,3,0,0
24,2023-04-13,1.77,17.17,49.4,21.94,4.73,5.04,6,21.94,19.27,239,220.1,6,2.6,5.22,1.96,0.95,0.47,0.04,0.0,0.0,0.0,0.46,0.24,0.16,0.09,0.01,0.0,0.0,0.0,13.73,2.92,0.5,0.0,0.0,0.88,0.4,0.1,0.0,0.0,0.5,0.101,62,41,7,3,1,53,56,9,2,0
24,2024-02-06,3.23,31.13,163.6,22.31,4.33,4.45,22,22.31,20.19,885,820.9,22,3.5,9.95,4.42,1.64,0.97,0.91,0.0,0.0,0.0,0.9,0.56,0.27,0.19,0.21,0.0,0.0,0.0,23.23,6.05,1.88,0.0,0.0,1.51,0.83,0.41,0.0,0.0,1.9,0.405,103,51,17,2,0,109,62,20,6,0
24,2024-02-07,2.6,23.11,108.3,20.74,4.29,4.35,15,20.74,19.21,514,478.2,15,3.1,5.02,3.55,3.21,0.76,0.11,0.0,0.0,0.0,0.45,0.46,0.52,0.16,0.02,0.0,0.0,0.0,15.29,6.76,0.87,0.0,0.0,0.91,0.98,0.18,0.0,0.0,0.9,0.18,81,48,26,2,0,65,59,37,3,0
24,2024-02-08,2.11,20.96,45.6,21.16,3.95,5.29,4,21.16,18.81,88,81.9,4,2.6,5.99,3.63,0.98,0.17,0.01,0.0,0.0,0.0,0.54,0.46,0.16,0.03,0.0,0.0,0.0,0.0,16.12,4.61,0.18,0.0,0.0,1.02,0.62,0.03,0.0,0.0,0.2,0.034,98,50,31,8,2,93,71,34,0,0
24,2024-02-14,3.51,29.81,248.6,23.27,4.56,4.96,37,23.27,19.63,1590,1476.4,35,3.7,8.49,4.75,2.78,2.31,1.12,0.01,0.0,0.0,0.78,0.6,0.48,0.46,0.26,0.0,0.0,0.0,18.82,7.54,3.43,0.01,0.0,1.26,1.08,0.72,0.0,0.0,3.4,0.722,85,40,16,9,0,90,46,31,13,0
24,2024-02-15,1.17,11.88,22.1,15.1,3.49,4.42,0,0.0,0.0,0,0.0,0,0.0,3.79,2.73,0.33,0.0,0.0,0.0,0.0,0.0,0.34,0.35,0.05,0.0,0.0,0.0,0.0,0.0,8.79,3.07,0.0,0.0,0.0,0.58,0.4,0.0,0.0,0.0,0.0,0.0,57,10,11,2,0,49,36,9,0,0
24,2024-02-16,0.1,1.52,0.0,5.31,1.95,1.38,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0
24,2024-02-20,1.23,10.37,55.3,19.6,3.44,4.23,10,19.6,17.8,345,319.4,10,0.9,2.62,2.88,1.14,0.57,0.0,0.0,0.0,0.0,0.24,0.37,0.19,0.11,0.0,0.0,0.0,0.0,5.79,4.02,0.57,0.0,0.0,0.39,0.56,0.11,0.0,0.0,0.6,0.112,19,10,2,3,0,25,5,3,0,0
24,2024-02-21,0.33,3.24,5.8,13.44,2.92,4.42,0,0.0,0.0,0,0.0,0,0.0,0.96,0.88,0.04,0.0,0.0,0.0,0.0,0.0,0.09,0.1,0.01,0.0,0.0,0.0,0.0,0.0,2.31,0.92,0.0,0.0,0.0,0.15,0.11,0.0,0.0,0.0,0.0,0.0,13,2,0,0,0,16,10,0,0,0
24,2024-02-22,0.05,0.49,0.3,10.36,2.37,2.69,0,0.0,0.0,0,0.0,0,0.0,0.23,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.01,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,4,3,0,0,0,6,1,0,0,0
24,2024-02-23,0.04,0.66,0.0,5.76,0.8,0.89,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
24,2024-03-12,0.36,3.65,1.4,12.6,3.21,2.76,0,0.0,0.0,0,0.0,0,0.0,0.7,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.0,0.0,0.0,0.0,0.0,0.0,3.42,0.15,0.0,0.0,0.0,0.18,0.02,0.0,0.0,0.0,0.0,0.0,16,5,0,0,0,23,1,1,0,0
24,2024-03-22,0.68,9.38,0.5,12.06,3.05,3.33,0,0.0,0.0,0,0.0,0,0.0,0.42,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.34,0.02,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,12,3,1,0,0,11,4,1,0,0
24,2024-04-01,0.11,1.13,0.0,5.89,1.58,1.57,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,2,0,0,0,0
25,2024-02-06,3.71,37.24,211.8,23.02,4.23,4.66,29,23.02,20.09,1181,1099.1,29,3.2,11.19,5.49,2.42,1.32,1.12,0.0,0.0,0.0,0.99,0.71,0.38,0.26,0.26,0.0,0.0,0.0,26.89,7.9,2.45,0.0,0.0,1.74,1.09,0.52,0.0,0.0,2.5,0.521,145,61,22,4,0,164,78,23,8,0
25,2024-02-08,0.53,5.61,8.1,15.41,2.85,3.27,0,0.0,0.0,0,0.0,0,0.0,1.72,0.99,0.11,0.0,0.0,0.0,0.0,0.0,0.16,0.12,0.02,0.0,0.0,0.0,0.0,0.0,4.48,1.09,0.0,0.0,0.0,0.28,0.14,0.0,0.0,0.0,0.0,0.0,45,4,1,0,0,33,8,0,0,0
25,2024-02-13,2.34,22.39,119.4,24.84,4.51,3.83,7,24.84,22.81,511,468.1,7,4.2,6.51,4.76,0.59,0.34,0.66,0.12,0.0,0.0,0.6,0.6,0.1,0.07,0.16,0.03,0.0,0.0,15.87,5.35,1.0,0.12,0.0,1.04,0.7,0.23,0.03,0.0,1.1,0.262,85,20,7,0,0,69,25,4,6,0
25,2024-02-14,0.57,4.72,55.7,22.51,4.27,5.09,7,22.51,19.85,381,353.9,7,4.0,0.63,0.67,0.33,0.53,0.35,0.0,0.0,0.0,0.06,0.08,0.06,0.1,0.09,0.0,0.0,0.0,2.78,1.0,0.88,0.0,0.0,0.14,0.14,0.18,0.0,0.0,0.9,0.184,18,2,1,4,1,6,3,4,2,0
25,2024-02-15,0.52,7.14,5.6,17.56,2.4,2.35,1,17.56,17.56,42,38.4,1,2.4,0.61,0.28,0.1,0.05,0.0,0.0,0.0,0.0,0.05,0.04,0.02,0.01,0.0,0.0,0.0,0.0,6.69,0.39,0.05,0.0,0.0,0.33,0.05,0.01,0.0,0.0,0.1,0.01,31,2,0,0,0,14,2,0,0,0
25,2024-02-16,0.16,1.99,0.3,9.97,1.64,1.89,0,0.0,0.0,0,0.0,0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.97,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,14,0,0,0,0,7,0,0,0,0
25,2024-02-20,0.32,2.79,0.5,10.6,2.63,2.1,0,0.0,0.0,0,0.0,0,0.0,0.42,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.72,0.02,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,30,2,0,0,0,19,3,0,0,0
25,2024-02-21,0.28,3.93,0.2,8.87,1.66,2.09,0,0.0,0.0,0,0.0,0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.93,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,13,1,0,0,0,8,0,0,0,0
25,2024-02-22,0.03,0.2,0.0,6.79,1.98,1.38,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,2,0,0,0,0
25,2024-02-23,0.01,0.05,0.0,3.78,1.16,1.09,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0
25,2024-02-26,0.2,3.2,0.6,14.68,2.4,2.31,0,0.0,0.0,0,0.0,0,0.0,0.07,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12,0.06,0.0,0.0,0.0,0.15,0.01,0.0,0.0,0.0,0.0,0.0,8,2,0,0,0,7,2,0,0,0
